playerID,yearID,stint,inMater,Name,Age,teamID,lgID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
vargail01,2020,1,1,Ildemaro Vargas,28,TOT,MLB,162,132,124,15,25,3,2,3,9,0,0,6,26,0,0,0,2,4
paredis01,2020,1,1,Isaac Paredes,21,DET,AL,162,265,244,19,54,10,0,3,17,1,0,20,60,0,1,0,0,3
diazis01,2020,1,1,Isan Diaz,24,MIA,NL,162,54,53,7,10,0,0,0,3,0,0,1,17,0,0,0,0,0
kineris01,2020,1,1,Isiah Kiner-Falefa,25,TEX,AL,162,559,514,67,138,12,6,9,31,17,10,37,90,0,5,0,3,14
davisjd01,2020,1,1,J.D. Davis,27,NYM,NL,162,561,472,63,114,22,0,15,49,1,0,71,138,2,15,0,3,18
martijd02,2020,1,1,J.D. Martinez,32,BOS,AL,162,581,518,56,111,36,0,17,65,3,0,53,145,6,5,0,5,14
crawfjp01,2020,1,1,J.P. Crawford,25,SEA,AL,162,568,501,78,125,18,4,7,59,13,6,55,104,0,7,0,5,10
realmjt01,2020,1,1,J.T. Realmuto,29,PHI,NL,162,478,425,76,109,15,0,25,73,9,2,39,118,0,13,0,1,8
peterja01,2020,1,1,Jace Peterson,30,MIL,NL,162,149,115,15,23,3,0,5,13,2,0,32,47,0,0,0,2,1
mayfija01,2020,1,1,Jack Mayfield,29,HOU,AL,162,115,103,12,20,3,0,1,8,0,0,6,33,0,2,2,2,2
bradlja02,2020,1,1,Jackie Bradley Jr.,30,BOS,AL,162,532,470,75,127,26,0,17,54,11,4,54,121,2,5,0,3,6
nottija01,2020,1,1,Jacob Nottingham,25,MIL,NL,162,132,118,19,23,3,0,9,29,0,0,12,46,0,2,0,0,2
stallja01,2020,1,1,Jacob Stallings,30,PIT,NL,162,350,308,33,75,16,0,8,43,1,0,35,96,0,1,4,2,5
jonesja07,2020,1,1,JaCoby Jones,28,DET,AL,162,265,238,43,62,20,0,11,33,3,2,18,80,0,7,0,2,3
jonesja08,2020,1,1,Jahmai Jones,22,LAA,AL,162,17,17,4,7,0,0,0,2,0,0,0,5,0,0,0,0,0
caveja01,2020,1,1,Jake Cave,27,MIN,AL,162,301,275,40,61,8,4,10,36,1,4,15,102,0,11,0,0,1
croneja01,2020,1,1,Jake Cronenworth,26,SDP,NL,162,470,421,62,115,33,6,10,49,7,2,43,82,0,3,0,3,10
fraleja01,2020,1,1,Jake Fraley,25,SEA,AL,162,71,64,7,11,2,2,0,1,4,2,5,25,0,2,0,0,0
lambja01,2020,1,1,Jake Lamb,29,TOT,MLB,162,243,216,19,43,12,0,7,25,1,2,20,61,0,7,0,0,3
marisja01,2020,1,1,Jake Marisnick,29,NYM,NL,162,83,80,10,25,7,0,4,12,0,0,3,24,0,0,0,0,0
nollja01,2020,1,1,Jake Noll,26,WSN,NL,162,42,41,5,14,2,0,0,1,0,0,1,10,0,0,0,0,2
mccanja02,2020,1,1,James McCann,30,CHW,AL,162,272,239,46,66,8,0,15,35,3,2,20,73,0,9,0,4,5
olivaja01,2020,1,1,Jared Oliva,24,PIT,NL,162,39,38,1,7,0,0,0,1,2,0,1,14,0,0,0,0,0
walshja01,2020,1,1,Jared Walsh,26,LAA,AL,162,265,242,43,68,10,4,19,57,1,0,14,42,0,3,0,6,1
dysonja01,2020,1,1,Jarrod Dyson,35,TOT,MLB,162,162,149,21,28,1,0,1,13,12,0,11,30,0,0,2,0,1
castrja01,2020,1,1,Jason Castro,33,TOT,MLB,162,225,198,21,38,20,0,5,22,0,0,27,76,0,0,0,0,5
heywaja01,2020,1,1,Jason Heyward,30,CHC,NL,162,443,367,49,94,15,4,14,53,5,0,67,94,2,5,0,4,4
kipnija01,2020,1,1,Jason Kipnis,33,CHC,NL,162,331,283,33,66,18,2,8,38,3,0,41,97,0,3,0,4,3
martija03,2020,1,1,Jason Martin,24,PIT,NL,162,27,23,5,1,0,0,0,1,0,0,4,9,0,0,0,0,0
baezja01,2020,1,1,Javier Baez,27,CHC,NL,162,576,539,66,111,22,2,19,59,7,0,23,177,0,9,0,5,18
bruceja01,2020,1,1,Jay Bruce,33,PHI,NL,162,252,233,27,47,10,4,13,33,1,0,18,60,2,1,0,0,3
davisja03,2020,1,1,Jaylin Davis,25,SFG,NL,162,29,29,5,5,0,0,2,3,0,0,0,13,0,0,0,0,0
chishja01,2020,1,1,Jazz Chisholm,22,MIA,NL,162,152,138,19,24,3,2,5,15,4,4,12,45,0,2,0,0,1
segurje01,2020,1,1,Jean Segura,30,PHI,NL,162,532,472,67,121,14,4,17,60,5,4,54,115,4,3,2,1,14
gyorkje01,2020,1,1,Jedd Gyorko,31,MIL,NL,162,331,289,45,70,8,0,20,40,1,0,35,91,2,3,0,4,9
mathije01,2020,1,1,Jeff Mathis,37,TEX,AL,162,167,152,15,26,3,2,7,21,2,0,13,56,0,0,0,2,1
mcneije01,2020,1,1,Jeff McNeil,28,NYM,NL,162,512,450,48,133,32,0,11,56,1,4,48,72,4,7,0,7,8
candeje01,2020,1,1,Jeimer Candelario,26,DET,AL,162,505,453,70,128,26,6,17,68,3,2,48,122,0,3,0,1,8
winkeje01,2020,1,1,Jesse Winker,26,CIN,NL,162,448,371,63,92,17,0,26,55,3,0,63,113,0,11,0,3,8
aguilje01,2020,1,1,Jesus Aguilar,30,MIA,NL,162,529,463,73,123,24,0,19,78,1,2,54,105,0,3,0,9,12
sanchje02,2020,1,1,Jesus Sanchez,22,MIA,NL,162,71,62,3,5,2,0,0,5,0,0,9,25,0,0,0,0,2
choiji01,2020,1,1,Ji-Man Choi,29,TBR,AL,162,355,302,39,69,28,0,8,39,1,0,46,88,4,1,0,6,3
adelljo01,2020,1,1,Jo Adell,21,LAA,AL,162,323,301,25,52,10,0,8,20,1,2,19,125,0,3,0,0,7
pederjo01,2020,1,1,Joc Pederson,28,LAD,NL,162,338,298,49,58,10,0,16,39,3,0,27,84,0,11,0,0,11
hudsojo03,2020,1,1,Joe Hudson,29,SEA,AL,162,49,42,1,8,0,0,0,1,0,0,5,12,0,0,2,0,0
mccarjo04,2020,1,1,Joe McCarthy,26,SFG,NL,162,25,25,1,1,0,0,0,1,0,0,0,11,0,0,0,0,0
panikjo01,2020,1,1,Joe Panik,29,TOR,AL,162,345,297,43,66,14,0,4,21,1,0,45,70,0,3,0,0,9
bartjo01,2020,1,1,Joey Bart,23,SFG,NL,162,272,251,36,58,12,4,1,19,1,0,10,95,0,11,0,0,3
gallojo01,2020,1,1,Joey Gallo,26,TEX,AL,162,554,477,57,90,20,0,23,63,5,0,67,184,4,9,0,1,2
rickajo01,2020,1,1,Joey Rickard,29,SFG,NL,162,15,13,2,1,0,0,0,0,0,0,2,3,0,0,0,0,0
vottojo01,2020,1,1,Joey Votto,36,CIN,NL,162,546,461,75,104,20,0,25,55,1,0,83,111,2,1,0,1,12
wendljo01,2020,1,1,Joey Wendle,30,TBR,AL,162,451,410,57,112,21,4,10,43,17,4,27,91,2,11,0,3,4
camarjo01,2020,1,1,Johan Camargo,26,ATL,NL,162,311,291,38,59,18,0,10,24,1,0,17,84,0,3,0,0,3
nogowjo01,2020,1,1,John Nogowski,27,STL,NL,162,10,10,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
murphjr01,2020,1,1,John Ryan Murphy,29,PIT,NL,162,154,142,15,26,5,0,1,7,0,0,10,63,0,0,2,0,3
bertijo01,2020,1,1,Jon Berti,30,MIA,NL,162,365,300,49,75,13,0,6,35,19,4,52,91,0,7,4,2,3
jayjo02,2020,1,1,Jon Jay,35,ARI,NL,162,140,124,13,21,3,0,3,11,0,0,8,31,0,2,0,6,1
heimjo01,2020,1,1,Jonah Heim,25,OAK,AL,162,100,92,12,20,1,0,1,12,0,0,8,11,0,0,0,0,2
arauzjo01,2020,1,1,Jonathan Arauz,21,BOS,AL,162,196,177,20,43,5,0,3,22,0,0,19,51,0,0,0,0,1
davisjo05,2020,1,1,Jonathan Davis,28,TOR,AL,162,83,68,10,17,5,0,2,14,2,0,7,26,0,4,0,2,2
schoojo01,2020,1,1,Jonathan Schoop,28,DET,AL,162,434,396,61,106,11,4,18,54,1,0,23,98,0,9,0,4,18
villajo01,2020,1,1,Jonathan Villar,29,TOT,MLB,162,507,453,36,104,14,0,7,40,33,10,46,132,2,1,2,5,6
luplojo01,2020,1,1,Jordan Luplow,26,CLE,AL,162,225,194,21,38,12,2,5,20,0,2,27,48,0,2,0,2,7
mercejo03,2020,1,1,Jordy Mercer,33,TOT,AL,162,54,49,5,10,0,0,0,1,0,0,5,7,0,0,0,0,2
alfarjo01,2020,1,1,Jorge Alfaro,27,MIA,NL,162,245,226,29,51,6,0,7,37,5,0,12,83,2,7,0,0,5
bonifjo01,2020,1,1,Jorge Bonifacio,27,DET,AL,162,230,210,21,46,8,0,5,38,0,0,14,63,0,4,0,2,3
mateojo01,2020,1,1,Jorge Mateo,25,SDP,NL,162,69,64,9,11,6,0,0,5,2,0,3,25,0,0,2,0,2
onajo01,2020,1,1,Jorge Oña,23,SDP,NL,162,37,30,7,7,2,0,2,5,0,0,5,16,0,2,0,0,0
polanjo01,2020,1,1,Jorge Polanco,26,MIN,AL,162,554,509,55,128,20,0,11,49,9,4,35,96,0,3,4,3,16
solerjo01,2020,1,1,Jorge Soler,28,KCR,AL,162,426,368,43,83,19,0,18,56,1,0,45,140,0,7,0,2,8
abreujo02,2020,1,1,José Abreu,33,CHW,AL,162,642,586,99,175,34,0,41,133,1,0,46,148,2,7,0,3,22
garcijo02,2020,1,1,José García,22,CIN,NL,162,167,162,11,32,1,0,1,7,2,2,5,60,0,0,0,0,3
iglesjo01,2020,1,1,José Iglesias,30,BAL,AL,162,368,345,40,119,37,0,8,55,1,0,12,51,0,9,0,2,3
altuvjo01,2020,1,1,Jose Altuve,30,HOU,AL,162,515,469,75,103,22,0,13,46,5,6,42,102,0,3,0,1,12
bricejo01,2020,1,1,Jose Briceno,27,LAA,AL,162,15,13,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0
marmojo01,2020,1,1,Jose Marmolejos,27,SEA,AL,162,282,261,30,54,10,0,13,42,1,2,18,77,0,3,0,0,5
martijo08,2020,1,1,Jose Martinez,31,TOT,MLB,162,240,215,25,41,10,0,5,25,0,0,24,65,2,1,0,0,13
osunajo01,2020,1,1,Jose Osuna,27,PIT,NL,162,201,190,16,39,7,0,9,26,0,2,11,41,0,0,0,0,3
perazjo01,2020,1,1,Jose Peraza,26,BOS,AL,162,294,270,32,61,18,2,4,22,3,2,15,50,0,7,0,2,7
ramirjo01,2020,1,1,Jose Ramirez,27,CLE,AL,162,622,540,103,151,36,2,37,104,21,6,72,115,0,7,0,3,6
trevijo01,2020,1,1,Jose Trevino,27,TEX,AL,162,203,186,24,45,17,0,5,22,0,0,9,39,0,2,2,4,3
odomjo01,2020,1,1,Joseph Odom,28,SEA,AL,162,108,96,6,14,1,0,1,6,0,0,10,45,0,0,2,0,2
belljo02,2020,1,1,Josh Bell,27,PIT,NL,162,546,479,55,108,10,0,19,55,1,0,53,143,8,5,0,9,8
donaljo02,2020,1,1,Josh Donaldson,34,MIN,AL,162,250,203,33,45,6,0,13,27,1,0,40,60,2,5,0,2,9
fuentjo01,2020,1,1,Josh Fuentes,27,COL,NL,162,252,237,33,69,16,0,5,39,3,0,8,70,0,3,0,4,3
harrijo05,2020,1,1,Josh Harrison,32,WSN,NL,162,223,196,27,52,6,0,7,32,2,4,15,34,0,8,0,4,5
naylojo01,2020,1,1,Josh Naylor,23,TOT,MLB,162,255,236,31,57,8,2,3,17,3,0,14,36,0,3,0,0,5
phegljo01,2020,1,1,Josh Phegley,32,CHC,NL,162,44,39,9,4,0,0,2,5,0,0,3,8,0,2,0,0,0
reddijo01,2020,1,1,Josh Reddick,33,HOU,AL,162,515,461,55,111,26,2,11,56,3,0,48,108,0,1,0,3,12
rojasjo01,2020,1,1,Josh Rojas,26,ARI,NL,162,172,151,22,28,1,0,1,7,2,2,17,40,0,0,0,4,3
vanmejo01,2020,1,1,Josh VanMeter,25,TOT,NL,162,194,173,22,25,7,0,5,16,2,0,17,57,0,4,0,0,1
riddljt01,2020,1,1,JT Riddle,28,PIT,NL,162,169,162,19,26,5,0,3,5,2,0,7,34,0,0,0,0,1
sotoju01,2020,1,1,Juan Soto,21,WSN,NL,162,480,387,88,125,31,0,29,83,13,4,89,78,24,3,0,1,4
profaju01,2020,1,1,Jurickson Profar,27,SDP,NL,162,495,441,66,118,15,0,17,60,15,2,38,79,0,9,2,5,4
smoakju01,2020,1,1,Justin Smoak,33,TOT,NL,162,323,291,35,54,16,0,12,36,1,0,25,99,0,5,0,2,9
turneju01,2020,1,1,Justin Turner,35,LAD,NL,162,429,371,61,108,21,2,10,54,3,0,43,72,0,13,0,2,6
uptonju01,2020,1,1,Justin Upton,32,LAA,AL,162,407,362,48,75,13,0,20,52,1,4,28,105,0,15,0,2,13
williju02,2020,1,1,Justin Williams,24,STL,NL,162,15,13,0,3,0,0,0,0,0,0,2,5,0,0,0,0,0
hayeske01,2020,1,1,Ke'Bryan Hayes,23,PIT,NL,162,233,208,39,72,16,4,11,27,2,0,22,51,4,3,0,0,5
ruizke01,2020,1,1,Keibert Ruiz,21,LAD,NL,162,20,20,2,5,0,0,2,2,0,0,0,7,0,0,0,0,0
gutieke01,2020,1,1,Kelvin Gutierrez,25,KCR,AL,162,29,23,1,3,0,0,0,1,0,0,6,13,0,0,0,0,0
hiurake01,2020,1,1,Keston Hiura,23,MIL,NL,162,603,534,72,114,12,0,29,76,7,4,41,198,4,23,0,5,16
marteke01,2020,1,1,Ketel Marte,26,ARI,NL,162,478,441,48,121,31,2,7,43,3,0,21,64,0,9,0,7,6
smithke04,2020,1,1,Kevan Smith,32,TBR,AL,162,93,78,8,19,7,0,2,18,0,0,11,26,0,2,0,0,2
cronke01,2020,1,1,Kevin Cron,27,ARI,NL,162,49,42,1,2,0,0,0,1,0,0,3,16,0,4,0,0,0
kiermke01,2020,1,1,Kevin Kiermaier,30,TBR,AL,162,390,341,40,74,13,6,8,52,17,2,46,102,2,3,0,0,5
newmake01,2020,1,1,Kevin Newman,26,PIT,NL,162,421,381,33,85,13,0,4,28,1,2,31,61,0,3,2,4,3
pillake01,2020,1,1,Kevin Pillar,31,TOT,MLB,162,546,505,79,140,28,6,15,63,11,4,35,107,2,5,0,1,10
plaweke01,2020,1,1,Kevin Plawecki,29,BOS,AL,162,218,201,20,64,12,2,3,38,2,0,13,38,0,4,0,0,9
daviskh01,2020,1,1,Khris Davis,32,OAK,AL,162,243,210,23,43,12,0,5,25,1,0,24,63,0,7,0,2,11
calhoko01,2020,1,1,Kole Calhoun,32,ARI,NL,162,559,472,81,106,22,0,35,91,3,2,65,126,0,13,0,9,14
wongko01,2020,1,1,Kolten Wong,29,STL,NL,162,510,446,62,115,12,4,5,42,11,4,48,84,2,9,4,3,4
bryankr01,2020,1,1,Kris Bryant,28,CHC,NL,162,360,321,47,67,13,2,10,29,1,0,30,97,0,9,0,0,3
suzukku01,2020,1,1,Kurt Suzuki,36,WSN,NL,162,316,274,36,71,18,0,6,40,3,0,27,53,0,9,0,6,9
farmeky01,2020,1,1,Kyle Farmer,29,CIN,NL,162,172,157,12,40,7,0,1,11,2,0,13,34,0,2,0,0,1
garliky01,2020,1,1,Kyle Garlick,28,PHI,NL,162,56,53,1,8,2,0,0,7,0,0,1,17,0,2,0,0,0
higasky01,2020,1,1,Kyle Higashioka,30,NYY,AL,162,118,116,16,28,3,0,9,22,0,0,2,28,0,0,0,0,0
lewisky01,2020,1,1,Kyle Lewis,24,SEA,AL,162,593,510,86,130,10,0,25,68,11,2,77,170,0,1,0,5,12
schwaky01,2020,1,1,Kyle Schwarber,27,CHC,NL,162,549,472,71,92,16,0,25,59,3,0,69,158,2,7,0,1,8
seageky01,2020,1,1,Kyle Seager,32,SEA,AL,162,608,506,83,120,28,0,21,92,11,0,74,94,6,15,0,13,10
tuckeky01,2020,1,1,Kyle Tucker,23,HOU,AL,162,559,510,77,132,28,12,21,95,17,2,45,118,4,1,0,3,6
wadela01,2020,1,1,LaMonte Wade Jr,26,MIN,AL,162,108,96,8,22,7,0,1,4,2,2,10,23,0,2,0,0,0
thomala02,2020,1,1,Lane Thomas,24,STL,NL,162,98,88,12,12,5,0,3,6,0,0,10,31,0,0,0,0,2
taverle01,2020,1,1,Leody Taveras,21,TEX,AL,162,328,292,47,66,14,2,10,18,17,0,33,101,0,1,2,0,1
garcile02,2020,1,1,Leury Garcia,29,CHW,AL,162,154,144,15,38,3,0,7,19,0,0,10,25,0,0,0,0,1
diazle01,2020,1,1,Lewin Diaz,23,MIA,NL,162,100,94,6,16,5,0,1,8,0,0,6,29,0,0,0,0,4
brinsle01,2020,1,1,Lewis Brinson,26,MIA,NL,162,274,257,34,58,14,0,7,29,9,0,16,73,0,1,0,0,5
forsylo01,2020,1,1,Logan Forsythe,33,MIA,NL,162,93,84,6,11,3,0,2,6,0,0,9,28,0,0,0,0,0
morrilo01,2020,1,1,Logan Morrison,32,MIL,NL,162,69,62,7,9,2,0,2,5,0,0,7,19,0,0,0,0,0
cainlo01,2020,1,1,Lorenzo Cain,34,MIL,NL,162,51,44,9,14,2,0,0,5,0,0,7,6,2,0,0,0,2
gurrilo01,2020,1,1,Lourdes Gurriel Jr.,26,TOR,AL,162,549,506,67,148,32,0,25,77,7,2,37,122,0,1,0,5,16
basablu01,2020,1,1,Luis Alexander Basabe,23,SFG,NL,162,44,35,11,6,0,0,0,3,4,0,9,12,0,0,0,0,0
arraelu01,2020,1,1,Luis Arraez,23,MIN,AL,162,296,272,38,83,20,0,2,32,1,0,21,36,0,1,0,2,5
campulu01,2020,1,1,Luis Campusano,21,SDP,NL,162,10,8,4,2,0,0,2,2,0,0,0,5,0,2,0,0,0
garcilu04,2020,1,1,Luis Garcia,20,WSN,NL,162,341,325,43,86,14,0,6,39,3,2,15,74,0,1,0,0,7
gonzalu03,2020,1,1,Luis Gonzalez,24,CHW,AL,162,5,3,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0
guilllu01,2020,1,1,Luis Guillorme,25,NYM,NL,162,167,142,15,44,13,0,1,21,4,0,23,42,0,0,0,2,7
rengilu01,2020,1,1,Luis Rengifo,23,LAA,AL,162,260,223,29,37,4,0,3,11,7,2,32,64,0,1,4,0,5
roberlu01,2020,1,1,Luis Robert,22,CHW,AL,162,556,495,77,114,20,0,25,73,19,4,49,172,0,3,0,5,10
torrelu01,2020,1,1,Luis Torrens,24,TOT,MLB,162,191,172,14,43,11,0,3,16,0,0,17,39,0,0,2,0,3
uriaslu01,2020,1,1,Luis Urias,23,MIL,NL,162,294,266,28,63,10,2,2,28,5,4,25,78,0,3,0,0,9
voitlu01,2020,1,1,Luke Voit,29,NYY,AL,162,573,520,94,139,14,0,47,115,1,0,43,135,0,7,0,3,10
sierrma01,2020,1,1,Magneuris Sierra,24,MIA,NL,162,130,110,19,27,7,2,1,17,8,2,12,24,0,2,4,2,0
francma02,2020,1,1,Maikel Franco,27,KCR,AL,162,595,544,58,146,36,0,19,88,3,0,41,104,2,1,0,9,10
smithma05,2020,1,1,Mallex Smith,27,SEA,AL,162,115,109,6,16,5,0,1,8,4,0,6,31,0,0,0,0,2
machama01,2020,1,1,Manny Machado,27,SDP,NL,162,622,550,101,159,28,2,35,106,13,6,62,103,8,1,0,9,20
pinama01,2020,1,1,Manny Pina,33,MIL,NL,162,110,96,10,22,3,0,5,12,0,0,8,27,0,6,0,0,0
margoma01,2020,1,1,Manuel Margot,25,TBR,AL,162,390,355,46,92,21,0,4,30,25,8,32,68,0,1,0,2,1
ozunama01,2020,1,1,Marcell Ozuna,29,ATL,NL,162,654,564,89,178,33,0,39,125,1,1,86,150,6,1,0,3,8
semiema01,2020,1,1,Marcus Semien,29,OAK,AL,162,578,517,68,115,22,2,17,57,9,0,59,127,0,1,0,1,8
canhama01,2020,1,1,Mark Canha,31,OAK,AL,162,595,480,76,116,28,4,13,78,9,0,83,136,2,21,0,11,6
mathima01,2020,1,1,Mark Mathias,25,MIL,NL,162,88,87,6,23,7,0,0,10,2,0,1,18,0,0,0,0,0
paytoma01,2020,1,1,Mark Payton,28,CIN,NL,162,49,44,1,8,2,0,0,1,2,0,5,12,0,0,0,0,2
maldoma01,2020,1,1,Martin Maldonado,33,HOU,AL,162,404,337,46,73,11,0,14,56,3,0,60,121,0,3,4,0,5
gonzama01,2020,1,1,Marwin Gonzalez,31,MIN,AL,162,488,430,40,92,11,0,13,54,1,0,42,105,0,7,0,9,4
adamsma01,2020,1,1,Matt Adams,31,ATL,NL,162,125,119,11,23,5,0,5,20,0,0,6,42,0,0,0,0,6
beatyma01,2020,1,1,Matt Beaty,27,LAD,NL,162,132,122,19,27,3,0,5,13,0,0,6,34,0,4,0,0,6
carpema01,2020,1,1,Matt Carpenter,34,STL,NL,162,414,349,52,67,15,0,10,56,1,0,52,115,2,13,0,0,3
chapmma01,2020,1,1,Matt Chapman,27,OAK,AL,162,372,345,52,79,21,4,22,57,1,0,22,125,0,3,0,2,5
davidma02,2020,1,1,Matt Davidson,29,CIN,NL,162,115,105,8,18,3,0,7,24,0,0,10,31,0,0,0,0,4
kempma01,2020,1,1,Matt Kemp,35,COL,NL,162,323,287,43,68,8,0,14,48,3,0,35,97,2,1,0,0,11
olsonma02,2020,1,1,Matt Olson,26,OAK,AL,162,600,519,68,104,12,2,31,96,3,0,77,182,4,3,0,1,6
reynoma03,2020,1,1,Matt Reynolds,29,KCR,AL,162,27,27,3,1,0,0,0,1,0,0,0,15,0,0,0,0,0
thaisma01,2020,1,1,Matt Thaiss,25,LAA,AL,162,61,52,7,8,0,0,2,3,0,0,9,19,0,0,0,0,2
wietema01,2020,1,1,Matt Wieters,34,STL,NL,162,100,86,8,18,3,0,1,10,0,0,8,25,0,4,2,0,2
joycema01,2020,1,1,Matthew Joyce,35,MIA,NL,162,363,314,39,77,11,0,6,35,3,0,46,99,0,1,0,2,7
dubonma01,2020,1,1,Mauricio Dubon,25,SFG,NL,162,434,386,51,102,11,2,10,46,5,6,37,92,0,3,2,4,10
keplema01,2020,1,1,Max Kepler,27,MIN,AL,162,480,421,64,95,21,0,21,55,7,0,51,94,0,5,0,3,4
muncyma01,2020,1,1,Max Muncy,29,LAD,NL,162,608,506,85,100,12,0,27,66,3,0,88,148,4,9,0,5,8
schroma01,2020,1,1,Max Schrock,25,STL,NL,162,42,41,3,8,0,0,2,3,0,0,1,14,0,0,0,0,0
stassma01,2020,1,1,Max Stassi,29,LAA,AL,162,257,222,29,59,6,0,15,45,1,0,26,54,0,3,0,6,11
vilorme01,2020,1,1,Meibrys Viloria,23,KCR,AL,162,59,52,3,10,2,0,0,1,0,0,5,21,0,2,0,0,0
taylomi02,2020,1,1,Michael A. Taylor,29,WSN,NL,162,243,224,27,45,14,0,11,37,1,0,16,65,0,3,0,0,5
brantmi02,2020,1,1,Michael Brantley,33,HOU,AL,162,458,415,57,119,33,0,12,53,5,0,41,77,0,1,0,1,8
chavimi01,2020,1,1,Michael Chavis,24,BOS,AL,162,387,356,40,76,13,4,12,46,7,0,22,118,0,5,0,4,13
confomi01,2020,1,1,Michael Conforto,27,NYM,NL,162,571,498,92,151,28,0,21,73,7,6,57,141,0,15,0,1,14
