,GameID,Game.AwayTeamStartingPitcherID,Game.HomeTeamStartingPitcherID,Game.PointSpread,Game.OverUnder,Game.AwayTeamMoneyLine,Game.HomeTeamMoneyLine
0,54720.0,10001337.0,10000247.0,-1.5,7.5,111.0,-122.0
1,54723.0,10007481.0,10000155.0,-1.5,10.5,188.0,-210.0
2,54719.0,10005249.0,10001902.0,-1.5,7.0,154.0,-171.0
3,54721.0,10000004.0,10000202.0,1.5,11.0,-190.0,170.0
4,54722.0,10005708.0,10000014.0,-1.5,9.0,113.0,-124.0
5,54716.0,10000184.0,10000276.0,1.5,9.0,-138.0,125.0
6,54724.0,10008537.0,10000807.0,-1.5,7.5,153.0,-170.0
7,54725.0,10001031.0,10001203.0,-1.5,9.0,192.0,-215.0
8,54729.0,10000066.0,10000613.0,-1.5,8.5,116.0,-128.0
9,54726.0,10002066.0,10001162.0,-1.5,8.5,148.0,-164.0
10,54717.0,10001154.0,10000432.0,-1.5,8.5,243.0,-275.0
11,54727.0,10007041.0,10005351.0,-1.5,10.0,162.0,-180.0
12,54728.0,10003214.0,10000242.0,-1.5,8.5,127.0,-141.0
13,54718.0,10000425.0,10005288.0,-1.5,8.5,183.0,-205.0
14,54730.0,10007245.0,10007957.0,1.5,7.0,-153.0,138.0
0,54738.0,10001065.0,10000153.0,-1.5,11.0,157.0,-175.0
1,54737.0,10000848.0,10006797.0,-1.5,8.5,128.0,-142.0
2,54733.0,10005250.0,10000931.0,-1.5,7.5,115.0,-127.0
3,54741.0,10000794.0,10000095.0,1.5,9.5,-136.0,123.0
4,54740.0,10000843.0,10001305.0,-1.5,8.5,136.0,-151.0
5,54731.0,10005787.0,10005970.0,1.5,9.0,-131.0,118.0
6,54742.0,10005448.0,10000787.0,-1.5,7.0,278.0,-317.0
7,54732.0,10006871.0,10000845.0,-1.5,8.5,144.0,-160.0
8,54744.0,10000101.0,10009589.0,1.5,9.0,-130.0,118.0
9,54739.0,10000381.0,10001250.0,-1.5,7.5,168.0,-188.0
10,54734.0,10000881.0,10000970.0,-1.5,9.0,269.0,-307.0
11,54743.0,10007081.0,10002058.0,-1.5,10.0,127.0,-141.0
12,54745.0,10000328.0,10001292.0,1.5,8.0,-121.0,110.0
13,54735.0,10000426.0,10005607.0,-1.5,7.0,126.0,-140.0
14,54736.0,10000284.0,10000250.0,1.5,7.5,-140.0,126.0
15,56596.0,10008533.0,10006806.0,-1.5,9.5,188.0,-210.0
0,54751.0,10003325.0,10007523.0,-1.5,10.0,124.0,-135.0
1,54749.0,10000850.0,10005315.0,-1.5,7.0,170.0,-190.0
2,54750.0,10008338.0,10008608.0,1.5,8.0,-168.0,151.0
3,54752.0,10005879.0,10001303.0,-1.5,8.5,101.0,-111.0
4,54746.0,10008483.0,10007266.0,1.5,9.0,100.0,-109.0
5,,,,,,,
6,54754.0,10001299.0,10001253.0,-1.5,8.5,157.0,-175.0
7,54755.0,10005587.0,10007033.0,-1.5,8.5,157.0,-175.0
8,54747.0,10001973.0,10008371.0,-1.5,10.0,196.0,-220.0
9,54760.0,10005839.0,10005234.0,1.5,9.0,-117.0,108.0
10,54757.0,10009652.0,10005352.0,-1.5,12.0,-107.0,-103.0
11,54759.0,10008649.0,10006438.0,-1.5,8.5,110.0,-119.0
12,54748.0,10001350.0,10000628.0,-1.5,7.5,128.0,-142.0
13,54758.0,10006353.0,10001105.0,-1.5,7.0,101.0,-111.0
14,54756.0,10000371.0,10000193.0,-1.5,7.0,109.0,-119.0
15,54753.0,,10000805.0,-1.5,6.0,162.0,-180.0
0,54762.0,10006182.0,10005365.0,-1.5,8.5,208.0,-228.0
1,54761.0,10007055.0,10006183.0,1.5,8.5,-153.0,141.0
2,54764.0,10000474.0,10004421.0,1.5,8.5,-158.0,146.0
3,54765.0,10000569.0,10001993.0,-1.5,9.0,113.0,-122.0
4,54763.0,10006935.0,10005232.0,-1.5,8.0,134.0,-146.0
5,54766.0,10000975.0,10000020.0,-1.5,9.0,161.0,-175.0
6,54767.0,10000694.0,10009612.0,-1.5,9.0,108.0,-117.0
0,54768.0,10000330.0,10000047.0,1.5,8.0,-210.0,188.0
1,54771.0,10001017.0,10001064.0,-1.5,8.5,205.0,-230.0
2,54772.0,10003212.0,10001345.0,1.5,9.5,-105.0,-105.0
3,54775.0,10005835.0,10000249.0,-1.5,8.5,232.0,-256.0
4,54778.0,10005822.0,10000466.0,1.5,9.0,-123.0,112.0
5,54776.0,10000151.0,10005637.0,1.5,10.5,-226.0,201.0
6,54777.0,10000981.0,10007391.0,1.5,6.5,-147.0,133.0
7,54769.0,10000059.0,10000506.0,-1.5,10.0,131.0,-145.0
8,54779.0,10003271.0,10000746.0,-1.5,9.0,117.0,-129.0
9,54774.0,10007274.0,10003308.0,1.5,8.0,-115.0,105.0
10,54773.0,10000805.0,10000012.0,1.5,8.0,-140.0,126.0
11,54780.0,10005368.0,10005913.0,-1.5,9.0,141.0,-157.0
12,54770.0,10007155.0,10000618.0,-1.5,7.0,145.0,-161.0
13,54782.0,10000602.0,10000291.0,1.5,9.0,-114.0,104.0
14,54781.0,10007605.0,10001035.0,1.5,7.5,117.0,-126.0
0,54785.0,10000004.0,10001203.0,-1.5,9.5,124.0,-137.0
1,54792.0,10005351.0,10000155.0,-1.5,9.0,131.0,-145.0
2,56611.0,10006182.0,10001064.0,-1.5,9.5,232.0,-255.0
3,54789.0,10001234.0,10000886.0,-1.5,9.0,119.0,-132.0
4,54795.0,10001161.0,10006790.0,-1.5,10.0,122.0,-135.0
5,54793.0,10000432.0,10008533.0,1.5,9.5,-390.0,337.0
6,54794.0,10006797.0,10003284.0,1.5,7.5,-173.0,159.0
7,54783.0,10000060.0,10005265.0,1.5,9.0,-120.0,109.0
8,54791.0,10001337.0,10000184.0,-1.5,9.0,109.0,-119.0
9,54790.0,10001240.0,10000007.0,-1.5,8.5,137.0,-152.0
10,54786.0,10001187.0,10000613.0,-1.5,7.5,146.0,-162.0
11,54784.0,10005303.0,10005288.0,-1.5,8.0,149.0,-165.0
12,54787.0,10000191.0,10007053.0,-1.5,7.5,133.0,-144.0
0,54801.0,10000880.0,10006871.0,1.5,8.5,-150.0,138.0
1,54798.0,10001154.0,10000276.0,1.5,10.5,-103.0,-105.0
2,54800.0,10005250.0,10005787.0,-1.5,9.0,108.0,-117.0
3,54799.0,10000807.0,10000425.0,1.5,8.5,-125.0,116.0
4,54796.0,10001305.0,10005708.0,1.5,10.0,-113.0,104.0
5,54797.0,10000202.0,10000328.0,-1.5,9.0,301.0,-335.0
6,54802.0,10000247.0,10007245.0,-1.5,8.5,130.0,-141.0
7,54803.0,10001162.0,10000066.0,-1.5,10.0,103.0,-112.0
8,54804.0,10000845.0,10007481.0,1.5,9.5,-103.0,-105.0
9,54805.0,10002066.0,10007041.0,-1.5,7.5,131.0,-141.0
0,54812.0,10000970.0,10000153.0,1.5,9.5,-148.0,134.0
1,54809.0,10006797.0,10000848.0,-1.5,10.0,100.0,-109.0
2,54807.0,10000095.0,10008649.0,-1.5,9.0,157.0,-175.0
3,54814.0,10000839.0,10000284.0,1.5,10.0,-141.0,127.0
4,54816.0,10000371.0,10003381.0,-1.5,9.0,120.0,-133.0
5,54813.0,10000242.0,10001299.0,1.5,9.0,-205.0,183.0
6,54815.0,10000787.0,10008547.0,1.5,6.5,-237.0,211.0
7,54811.0,10002058.0,10008483.0,-1.5,9.5,104.0,-114.0
8,54810.0,10000931.0,10000426.0,-1.5,8.0,140.0,-155.0
9,54806.0,10001303.0,10000843.0,-1.5,9.0,106.0,-116.0
10,54808.0,10001250.0,10005360.0,1.5,11.0,-152.0,140.0
11,54817.0,10000250.0,10009589.0,-1.5,9.0,127.0,-141.0
12,54819.0,10001253.0,10003325.0,1.5,8.5,105.0,-115.0
13,54818.0,10005970.0,10000794.0,-1.5,10.0,156.0,-174.0
14,54820.0,10000381.0,10007081.0,-1.5,7.0,146.0,-162.0
0,54825.0,10005315.0,10000850.0,1.5,8.5,-112.0,102.0
1,54821.0,10001536.0,10005879.0,-1.5,9.5,144.0,-160.0
2,54830.0,10008371.0,10007523.0,1.5,10.5,-109.0,-101.0
3,54822.0,10008608.0,10006573.0,-1.5,9.0,138.0,-154.0
4,54828.0,10005607.0,10006353.0,1.5,10.0,-170.0,153.0
5,54832.0,10000001.0,10000101.0,-1.5,10.0,106.0,-116.0
6,54827.0,10006438.0,10004421.0,1.5,9.0,-119.0,109.0
7,54829.0,10003259.0,10008537.0,1.5,7.5,-131.0,118.0
8,54826.0,10005352.0,10005232.0,-1.5,9.5,153.0,-170.0
9,54831.0,10000193.0,10001350.0,-1.5,8.5,126.0,-140.0
10,54835.0,10001105.0,10005234.0,1.5,8.5,-116.0,106.0
11,54824.0,10007555.0,10009652.0,-1.5,8.0,148.0,-165.0
12,54833.0,10007266.0,10008338.0,-1.5,9.0,170.0,-185.0
13,54834.0,10001993.0,10000556.0,1.5,9.5,-132.0,122.0
14,54823.0,10007033.0,10005968.0,1.5,12.5,-110.0,102.0
0,54840.0,10000151.0,10000249.0,-1.5,9.5,171.0,-187.0
1,54838.0,10000981.0,10006987.0,1.5,9.0,100.0,-110.0
2,54836.0,10007605.0,10006183.0,-1.5,9.5,101.0,-109.0
3,54837.0,10007381.0,10007055.0,-1.5,10.0,213.0,-233.0
4,54843.0,10000628.0,10001345.0,1.5,9.0,-167.0,154.0
5,54845.0,10007274.0,10000466.0,1.5,9.0,-138.0,128.0
6,54842.0,10000694.0,10008533.0,1.5,10.5,-197.0,180.0
7,54844.0,10000805.0,10005448.0,1.5,7.5,-198.0,182.0
8,54841.0,10005835.0,10003308.0,-1.5,10.0,103.0,-113.0
9,54839.0,10005822.0,10001207.0,1.5,11.0,-163.0,151.0
10,54850.0,10000895.0,10000020.0,-1.5,8.0,182.0,-198.0
11,54849.0,10005368.0,10007106.0,-1.5,8.0,105.0,-114.0
12,54847.0,10000506.0,10000569.0,-1.5,8.5,152.0,-165.0
13,54848.0,10000746.0,10009612.0,1.5,8.5,109.0,-118.0
14,54846.0,10003212.0,10000012.0,1.5,10.0,-150.0,138.0
0,54854.0,10000421.0,10000191.0,1.5,9.0,-230.0,205.0
1,54851.0,10000602.0,10000330.0,-1.5,8.0,162.0,-180.0
2,54855.0,10001064.0,10001017.0,1.5,9.0,-180.0,162.0
3,54856.0,10000007.0,10001240.0,1.5,8.5,-157.0,138.0
4,54857.0,10000184.0,10001234.0,-1.5,8.5,105.0,-115.0
5,54853.0,10009219.0,10000474.0,-1.5,9.0,214.0,-241.0
6,54860.0,10005913.0,10007155.0,-1.5,6.5,130.0,-144.0
7,54859.0,10001203.0,10005688.0,-1.5,8.5,130.0,-144.0
8,54852.0,10000291.0,10000060.0,-1.5,11.0,133.0,-148.0
9,54858.0,10006790.0,10006816.0,1.5,7.5,-146.0,132.0
0,54861.0,10000880.0,10000328.0,-1.5,8.5,112.0,-123.0
1,54864.0,10000618.0,10007377.0,1.5,8.0,-143.0,129.0
2,54871.0,10005787.0,10000247.0,-1.5,7.0,115.0,-127.0
3,54865.0,10005249.0,10006182.0,1.5,9.5,-255.0,226.0
4,54867.0,10000155.0,10001305.0,1.5,8.0,-140.0,126.0
5,54868.0,10007391.0,10006871.0,-1.5,7.0,-104.0,-104.0
6,54866.0,10005351.0,10001187.0,1.5,7.5,-122.0,111.0
7,54869.0,10005808.0,10000807.0,-1.5,7.5,127.0,-141.0
8,54870.0,10000886.0,10001337.0,-1.5,8.5,118.0,-131.0
9,,,,,,,
10,54863.0,10005708.0,10000432.0,-1.5,8.5,297.0,-331.0
11,54875.0,10000613.0,10005303.0,1.5,7.0,-107.0,-103.0
12,54874.0,10000845.0,10000004.0,-1.5,9.5,104.0,-112.0
13,54862.0,10000752.0,10001154.0,-1.5,11.5,110.0,-121.0
14,54873.0,10000066.0,10007053.0,1.5,8.0,-112.0,102.0
15,54872.0,10000276.0,10001161.0,-1.5,9.5,159.0,-173.0
0,54876.0,10000242.0,10008649.0,1.5,9.5,-118.0,109.0
1,54880.0,10007245.0,10005250.0,1.5,7.5,-109.0,101.0
2,54881.0,10005970.0,10001161.0,-1.5,9.5,162.0,-180.0
3,54877.0,10003325.0,10000881.0,1.5,11.5,-126.0,116.0
4,54879.0,10000839.0,10006797.0,1.5,8.0,-119.0,109.0
5,54888.0,10008483.0,10000931.0,-1.5,11.0,154.0,-167.0
6,54883.0,10000848.0,10000202.0,1.5,10.0,-237.0,216.0
7,54885.0,10000153.0,10001303.0,1.5,9.0,-142.0,131.0
8,54886.0,10003284.0,10001299.0,-1.5,9.0,103.0,-113.0
9,54884.0,10002058.0,10007555.0,1.5,8.0,-111.0,103.0
10,54887.0,10000426.0,10000787.0,-1.5,6.5,-122.0,113.0
11,54878.0,10000843.0,10000970.0,-1.5,8.5,317.0,-355.0
12,54882.0,10009589.0,10007041.0,-1.5,7.5,126.0,-136.0
13,54889.0,10001253.0,10000794.0,1.5,9.0,-131.0,118.0
14,54890.0,10005839.0,10000250.0,1.5,7.5,-154.0,142.0
15,56613.0,10000276.0,10001162.0,-1.5,9.0,181.0,-202.0
0,54898.0,10005232.0,10000193.0,1.5,9.5,-127.0,115.0
1,54894.0,10000850.0,10000095.0,1.5,8.5,-190.0,170.0
2,54896.0,10005258.0,10001629.0,1.5,10.0,-128.0,118.0
3,54897.0,10008547.0,10004421.0,-1.5,9.0,133.0,-144.0
4,54895.0,10005352.0,10000381.0,-1.5,9.0,114.0,-126.0
5,54893.0,10001350.0,10003259.0,1.5,7.5,-180.0,162.0
6,54891.0,10006184.0,10006573.0,1.5,9.5,-122.0,111.0
7,54892.0,10005879.0,10008371.0,-1.5,8.5,163.0,-182.0
8,54899.0,10000101.0,10001105.0,1.5,7.5,-116.0,106.0
9,56614.0,10001253.0,10000794.0,1.5,9.0,-132.0,119.0
0,54903.0,10000284.0,10003212.0,-1.5,8.0,166.0,-185.0
1,54906.0,10007081.0,10007605.0,1.5,8.5,-119.0,109.0
2,54900.0,10005315.0,10007055.0,1.5,7.0,-126.0,114.0
3,,,,,,,
4,54905.0,10005607.0,10005587.0,1.5,9.0,-190.0,170.0
5,54907.0,10008533.0,10000805.0,-1.5,8.0,240.0,-286.0
6,54909.0,10006183.0,10001993.0,-1.5,9.0,183.0,-205.0
7,54908.0,10003308.0,10000001.0,-1.5,9.5,134.0,-148.0
8,54904.0,10008537.0,10006413.0,-1.5,9.0,132.0,-146.0
9,54910.0,10000466.0,10001250.0,-1.5,10.0,135.0,-150.0
10,54902.0,10000249.0,10000151.0,1.5,8.5,-152.0,137.0
11,54911.0,10008608.0,10005939.0,-1.5,12.0,141.0,-156.0
12,54913.0,10000556.0,10006438.0,-1.5,9.5,148.0,-164.0
13,54912.0,10001207.0,10008338.0,-1.5,9.5,149.0,-165.0
14,54914.0,10000020.0,10000895.0,1.5,7.0,-138.0,125.0
15,54901.0,10006987.0,10007266.0,1.5,10.0,-155.0,133.0
0,54919.0,10006353.0,10001234.0,-1.5,11.0,131.0,-145.0
1,54920.0,10007106.0,10000191.0,1.5,9.5,-111.0,101.0
2,54915.0,10000981.0,10000330.0,-1.5,8.5,111.0,-122.0
3,54916.0,10001064.0,10007266.0,1.5,9.5,-135.0,122.0
4,54924.0,10005637.0,10000520.0,-1.5,9.0,162.0,-180.0
5,54917.0,10000047.0,10000746.0,-1.5,10.5,188.0,-210.0
6,54923.0,10000184.0,10000371.0,-1.5,10.0,125.0,-138.0
7,54921.0,10005448.0,10000007.0,-1.5,9.0,205.0,-230.0
8,54922.0,10009612.0,10000694.0,-1.5,9.0,110.0,-121.0
9,54918.0,10005674.0,10006816.0,-1.5,8.0,107.0,-117.0
10,54926.0,10000628.0,10005368.0,1.5,8.0,-185.0,166.0
11,54927.0,10006790.0,10007033.0,1.5,9.5,-112.0,102.0
12,54925.0,10000421.0,10000474.0,-1.5,8.5,116.0,-128.0
13,54928.0,10001017.0,10005835.0,-1.5,11.5,154.0,-171.0
14,54929.0,10000060.0,10000569.0,-1.5,8.5,-105.0,-105.0
15,56615.0,10006987.0,10005265.0,1.5,9.5,-158.0,142.0
0,54939.0,10001345.0,10000247.0,-1.5,7.5,149.0,-165.0
1,54933.0,10001019.0,10001305.0,-1.5,8.5,109.0,-120.0
2,54930.0,10006797.0,10000328.0,1.5,8.5,-104.0,-109.0
3,54931.0,10005249.0,10000506.0,1.5,9.0,-155.0,140.0
4,54936.0,10005288.0,10001187.0,1.5,9.0,-160.0,144.0
5,54934.0,10006871.0,10000807.0,-1.5,7.5,154.0,-171.0
6,54938.0,10005708.0,10001203.0,-1.5,10.0,209.0,-235.0
7,54937.0,10005787.0,10007274.0,-1.5,9.0,139.0,-154.0
8,54935.0,10007391.0,10005808.0,-1.5,8.5,126.0,-140.0
9,54932.0,10000155.0,10000432.0,-1.5,8.0,153.0,-170.0
10,54940.0,10006182.0,10005351.0,-1.5,12.0,292.0,-335.0
11,54943.0,10000291.0,10000602.0,-1.5,9.5,121.0,-134.0
12,54942.0,10005968.0,10000555.0,-1.5,8.5,149.0,-165.0
13,54941.0,10005913.0,10007053.0,1.5,7.0,-105.0,-105.0
14,54944.0,10000066.0,10005822.0,-1.5,9.0,126.0,-140.0
0,54954.0,10008649.0,10000153.0,-1.5,10.5,162.0,-180.0
1,54950.0,10005303.0,10006987.0,-1.5,9.5,110.0,-125.0
2,54948.0,10001303.0,10008561.0,-1.5,8.0,166.0,-185.0
3,54949.0,10001299.0,10003261.0,1.5,9.0,-106.0,-104.0
4,54945.0,10000276.0,10000843.0,-1.5,9.5,109.0,-120.0
5,54952.0,10000975.0,10007245.0,-1.5,9.0,188.0,-210.0
6,54951.0,10003284.0,10000426.0,-1.5,8.0,264.0,-300.0
7,54946.0,10000931.0,10000970.0,-1.5,8.0,157.0,-175.0
8,54953.0,10000613.0,10002058.0,-1.5,10.0,104.0,-114.0
9,54955.0,10000004.0,10000880.0,-1.5,9.0,140.0,-155.0
10,54956.0,10001337.0,10000845.0,1.5,9.0,-119.0,109.0
11,54947.0,10000787.0,10000618.0,-1.5,6.5,168.0,-187.0
12,54957.0,10001154.0,10000752.0,-1.5,9.5,114.0,-126.0
13,56590.0,10006198.0,10000886.0,-1.5,9.0,149.0,-165.0
0,54962.0,10007041.0,10000850.0,-1.5,9.5,173.0,-193.0
1,54963.0,10000381.0,10006758.0,-1.5,10.0,-105.0,-105.0
2,54966.0,10009253.0,10000421.0,-1.5,9.0,183.0,-205.0
3,54961.0,10001629.0,10006797.0,-1.5,8.5,178.0,-198.0
4,54964.0,10004421.0,10000095.0,1.5,9.0,-115.0,105.0
5,,,,,,,
6,54968.0,10001350.0,10005839.0,-1.5,8.5,113.0,-124.0
7,54967.0,10000250.0,10008547.0,-1.5,7.5,-102.0,-108.0
8,54969.0,10005250.0,10009497.0,1.5,10.0,-116.0,106.0
9,54965.0,10001162.0,10006571.0,-1.5,10.5,108.0,-118.0
10,54959.0,10000193.0,10008371.0,-1.5,9.0,113.0,-124.0
11,54970.0,10009589.0,10005352.0,-1.5,12.0,122.0,-135.0
12,54971.0,10003271.0,10000242.0,-1.5,9.0,158.0,-176.0
13,54960.0,10003259.0,10000839.0,-1.5,8.0,173.0,-193.0
14,54972.0,10000881.0,10003325.0,-1.5,10.0,144.0,-159.0
15,54958.0,10005970.0,10005879.0,-1.5,8.0,149.0,-166.0
0,54978.0,10007155.0,10001072.0,-1.5,7.5,126.0,-140.0
1,54977.0,10005587.0,10000284.0,-1.5,10.0,131.0,-145.0
2,54979.0,10008338.0,10006438.0,-1.5,9.0,130.0,-145.0
3,54980.0,10005360.0,10000556.0,-1.5,9.5,120.0,-133.0
4,54983.0,10007055.0,10005258.0,1.5,9.0,-101.0,-109.0
5,54976.0,10007605.0,10005315.0,-1.5,7.0,239.0,-270.0
6,54981.0,10005637.0,10008608.0,-1.5,9.5,121.0,-134.0
7,54973.0,10007389.0,10006183.0,-1.5,9.0,101.0,-109.0
8,54985.0,10000425.0,10000101.0,-1.5,10.5,150.0,-163.0
9,54984.0,10001105.0,10008537.0,1.5,7.0,-120.0,109.0
10,54982.0,10008756.0,10005232.0,-1.5,10.0,162.0,-180.0
11,54974.0,10003212.0,10000151.0,1.5,9.0,-111.0,101.0
12,54986.0,10000020.0,10000341.0,1.5,11.0,-113.0,103.0
13,54975.0,10000805.0,10005607.0,-1.5,7.5,168.0,-187.0
0,54992.0,10005526.0,10005448.0,-1.5,7.5,-109.0,-101.0
1,54991.0,10007033.0,10003308.0,-1.5,10.5,-104.0,-106.0
2,54993.0,10005674.0,10005835.0,-1.5,12.0,108.0,-119.0
3,,,,,,,
4,54990.0,10001253.0,10000981.0,-1.5,8.0,131.0,-145.0
5,54987.0,10000330.0,10000047.0,1.5,8.5,-195.0,175.0
6,54995.0,10000001.0,10005368.0,1.5,9.0,-121.0,110.0
7,54989.0,10000520.0,10000628.0,-1.5,8.5,218.0,-245.0
8,54988.0,10007266.0,10000060.0,-1.5,10.0,153.0,-170.0
9,54996.0,10006550.0,10009612.0,-1.5,9.0,125.0,-138.0
10,54994.0,10000249.0,10001064.0,1.5,8.5,-138.0,124.0
0,55002.0,10000249.0,10001064.0,1.5,9.0,-146.0,132.0
1,55000.0,10001993.0,10006797.0,-1.5,8.0,117.0,-129.0
2,55001.0,10000895.0,10001017.0,1.5,9.0,-114.0,104.0
3,54997.0,10000328.0,10005708.0,1.5,10.0,-171.0,154.0
4,55004.0,10000007.0,10006353.0,1.5,9.0,-118.0,108.0
5,55005.0,10006871.0,10000466.0,-1.5,9.5,175.0,-195.0
6,55003.0,10000371.0,10001187.0,1.5,9.5,-138.0,125.0
7,55008.0,10000807.0,10007063.0,1.5,9.0,-113.0,103.0
8,55006.0,10001234.0,10001250.0,-1.5,8.5,118.0,-131.0
9,55007.0,10000191.0,10005351.0,-1.5,12.0,245.0,-270.0
10,55009.0,10000474.0,10000694.0,1.5,8.5,-121.0,110.0
11,54999.0,10000184.0,10005288.0,-1.5,9.0,143.0,-159.0
12,55011.0,10007391.0,10007081.0,-1.5,7.0,159.0,-177.0
13,54998.0,10000506.0,10005968.0,-1.5,10.5,-101.0,-109.0
14,55010.0,10000569.0,10000291.0,1.5,9.5,-124.0,113.0
0,55016.0,10000746.0,10008561.0,-1.5,8.0,108.0,-117.0
1,55012.0,10008649.0,10000843.0,1.5,10.5,-111.0,101.0
2,55021.0,10000153.0,10005249.0,-1.5,9.5,112.0,-129.0
3,55017.0,10007053.0,10006182.0,1.5,10.5,-141.0,127.0
4,55020.0,10005808.0,10001345.0,-1.5,10.5,117.0,-129.0
5,55019.0,10001299.0,10006790.0,-1.5,9.0,249.0,-282.0
6,55018.0,10007274.0,10000975.0,1.5,9.5,-195.0,175.0
7,55026.0,10000787.0,10000613.0,-1.5,7.5,-101.0,-109.0
8,55023.0,10000247.0,10005822.0,-1.5,9.0,135.0,-151.0
9,55024.0,10001305.0,10002058.0,-1.5,10.5,141.0,-156.0
10,55025.0,10000432.0,10000602.0,1.5,7.5,-155.0,140.0
11,55014.0,10000547.0,10000618.0,-1.5,8.5,171.0,-191.0
12,55015.0,10003284.0,10009652.0,-1.5,8.0,145.0,-157.0
13,55013.0,10000276.0,10001154.0,-1.5,10.5,166.0,-185.0
14,55022.0,10000555.0,10000752.0,1.5,9.0,-123.0,112.0
0,55030.0,10001203.0,10006184.0,-1.5,8.5,109.0,-117.0
1,55031.0,10000250.0,10003261.0,1.5,10.0,-106.0,-102.0
2,55027.0,10009253.0,10005879.0,-1.5,8.0,-100.0,-108.0
3,55032.0,10000426.0,10000886.0,1.5,8.5,-126.0,117.0
4,55033.0,10004421.0,10000066.0,-1.5,9.0,157.0,-175.0
5,55034.0,10005250.0,10000381.0,1.5,9.0,-108.0,-102.0
6,55035.0,10000931.0,10001162.0,1.5,9.0,-109.0,100.0
7,55036.0,10001303.0,10005352.0,-1.5,12.5,117.0,-130.0
8,55028.0,10005970.0,10001973.0,-1.5,11.0,105.0,-114.0
9,55039.0,10003259.0,10009589.0,-1.5,9.5,-107.0,-101.0
10,55037.0,10000970.0,10000880.0,1.5,7.5,-125.0,115.0
11,55029.0,10006571.0,10000839.0,-1.5,9.0,161.0,-175.0
12,55038.0,10007341.0,10003325.0,-1.5,10.0,109.0,-118.0
13,55041.0,10000421.0,10000848.0,1.5,10.0,-122.0,112.0
14,55040.0,10008547.0,10005303.0,-1.5,8.0,167.0,-182.0
0,56597.0,10003271.0,10000193.0,-1.5,9.0,157.0,-175.0
1,55042.0,10005607.0,10000020.0,1.5,8.5,-132.0,119.0
2,55044.0,10005232.0,10007041.0,1.5,8.0,-138.0,125.0
3,55043.0,10008371.0,10000556.0,1.5,10.0,-119.0,109.0
0,55050.0,10000850.0,10001629.0,1.5,9.0,-200.0,179.0
1,55045.0,10009497.0,10007055.0,-1.5,9.0,114.0,-126.0
2,55051.0,10005315.0,10005637.0,1.5,8.5,-260.0,230.0
3,55052.0,10001105.0,10000805.0,-1.5,7.0,132.0,-146.0
4,55049.0,10005839.0,10005587.0,1.5,9.5,-200.0,179.0
5,55053.0,10008537.0,10000001.0,-1.5,9.0,186.0,-208.0
6,55048.0,10006183.0,10001350.0,-1.5,8.5,230.0,-260.0
7,55054.0,10005939.0,10003212.0,-1.5,10.5,177.0,-198.0
8,55046.0,10000155.0,10007389.0,1.5,10.0,-205.0,183.0
9,55055.0,10007245.0,10008756.0,-1.5,8.5,100.0,-110.0
10,55047.0,10000095.0,10001207.0,-1.5,10.5,120.0,-133.0
11,55056.0,10000628.0,10005674.0,1.5,10.0,-206.0,184.0
12,55057.0,10000242.0,10008338.0,1.5,8.5,-105.0,-105.0
13,55059.0,10003308.0,10007155.0,-1.5,8.0,140.0,-155.0
14,55058.0,10000151.0,10006467.0,1.5,9.5,-163.0,147.0
0,55063.0,10005708.0,10000425.0,-1.5,10.5,168.0,-183.0
1,55071.0,10005351.0,10001234.0,-1.5,7.0,114.0,-126.0
2,55067.0,10001072.0,10007605.0,1.5,8.5,-192.0,172.0
3,55060.0,10001253.0,10001332.0,1.5,9.5,-119.0,109.0
4,55068.0,10000981.0,10006871.0,1.5,8.5,-193.0,173.0
5,55061.0,10000249.0,10007266.0,1.5,8.5,-255.0,226.0
6,55069.0,10005526.0,10000520.0,-1.5,8.5,144.0,-156.0
7,55066.0,10000101.0,10005368.0,1.5,9.5,-133.0,123.0
8,55070.0,10005448.0,10000707.0,-1.5,9.0,217.0,-244.0
9,55065.0,10005288.0,10007063.0,1.5,9.5,-165.0,152.0
10,55072.0,10000284.0,10007033.0,-1.5,9.0,137.0,-152.0
11,55073.0,10006438.0,10003271.0,-1.5,9.0,118.0,-131.0
12,55064.0,10000184.0,10007106.0,1.5,8.5,-108.0,-102.0
13,55062.0,10008608.0,10000060.0,-1.5,9.0,149.0,-166.0
14,55074.0,10000474.0,10000291.0,1.5,8.5,-155.0,143.0
0,55083.0,10006227.0,10000247.0,,,123.0,-143.0
1,55080.0,10006797.0,10001299.0,1.5,9.0,-180.0,162.0
2,55076.0,10005258.0,10000506.0,1.5,10.0,-131.0,118.0
3,55078.0,10007053.0,10000807.0,-1.5,7.5,153.0,-170.0
4,55079.0,10000466.0,10001187.0,1.5,9.5,-116.0,106.0
5,55082.0,10007391.0,10006935.0,-1.5,8.5,157.0,-175.0
6,55081.0,10000284.0,10007033.0,-1.5,9.0,131.0,-145.0
7,55084.0,10000432.0,10000752.0,1.5,7.5,-190.0,170.0
8,55085.0,10001064.0,10000191.0,1.5,10.5,-212.0,189.0
9,55075.0,10001993.0,10000328.0,-1.5,8.5,104.0,-114.0
10,55086.0,10000694.0,10000569.0,-1.5,9.5,114.0,-126.0
11,55087.0,10000007.0,10007081.0,-1.5,7.5,102.0,-112.0
12,55077.0,10006182.0,10005968.0,-1.5,11.0,171.0,-191.0
